id,state_name,state_code,district_name,district_code,subdistrict_name,subdistrict_code,cluster_name,village_name,udise_village_code,pincode,ward,school_name,udise_school_code,school_category,school_type,management,year_of_establishment,longitude,latitude,status,location_type,class_from,class_to,aff_board_sec,aff_board_h_sec,pre_primary,class_rooms,other_rooms,total_teachers,pre_primary_students,i_students,ii_students,iii_students,iv_students,v_students,vi_students,vii_students,viii_students,ix_students,x_students,xi_students,xii_students,class_students,class_with_pre_primary_students
1405,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Umthli,170608003,793110,,UMTHLI SSA LP SCHOOL,17060800304,Primary,Co. Educational,Department of Education,1996,91.5255,25.267,Operational,Rural,1,5,,,0,6,0,5,70,24,17,24,19,21,0,0,0,0,0,0,0,105,175
1406,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Umthli,170608003,793110,,UMTHLI RKM LP SCHOOL,17060800306,Primary,Co. Educational,Government Aided,1965,91.5112,25.2555,Operational,Rural,1,5,,,0,6,1,6,47,20,25,12,15,13,0,0,0,0,0,0,0,85,132
1407,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Umthli,170608003,793110,,UMTHLI UP SCHOOL,17060800307,Upper Primary only,Co. Educational,Government Aided,1981,91.5051,25.265,Operational,Rural,6,8,,,0,3,2,4,0,0,0,0,0,0,30,28,37,0,0,0,0,95,95
1408,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Umthli,170608003,793110,,UMTHLI PRESBYTERIAN LP SCHOOL,17060800309,Primary,Co. Educational,Government Aided,1958,91.5111,25.255,Operational,Rural,1,5,,,0,5,1,3,58,17,16,12,11,9,0,0,0,0,0,0,0,65,123
1409,Meghalaya,17,East Khasi Hills,274,,,Laitlyngkot,Umthli,170608003,793110,,UMTHLI SECONDARY SCHOOL,17060800310,Secondary Only,Co. Educational,Private Unaided (Recognized),2009,91.5111,25.255,Operational,Rural,9,10,State Board,,0,2,3,4,0,0,0,0,0,0,0,0,0,34,20,0,0,54,54
1410,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Umtyngngar,170608004,793108,,"LAMJINGSHAI LP SCHOOL, UMTYNGNGAR",17060800401,Primary,Co. Educational,Government Aided,1990,91.4941,25.2753,Operational,Rural,1,5,,,0,4,1,3,28,9,10,10,12,9,0,0,0,0,0,0,0,50,78
1411,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Umtyngngar,170608004,793108,,LAMJINGSHAI SSA UP SCHOOL- UMTYNGNGAR,17060800402,Upper Primary only,Co. Educational,Department of Education,1990,91.4941,25.2753,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,8,5,7,0,0,0,0,20,20
1412,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Kyrdemkhla,170608005,793108,,KYRDEMKHLA SSA RCLP SCHOOL,17060800501,Primary,Co. Educational,Department of Education,1990,91.4849,25.2622,Operational,Rural,1,5,,,0,3,1,3,20,8,7,5,2,4,0,0,0,0,0,0,0,26,46
1413,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Mawjrong,170608006,793108,,"ST. PETER'S LP SCHOOL, MAWJRONG",17060800603,Primary,Co. Educational,Government Aided,1977,91.481,25.261,Operational,Rural,1,5,,,0,6,1,5,69,22,25,27,19,36,0,0,0,0,0,0,0,129,198
1414,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Mawmyrsiang,170608008,793108,,"RKM LP SCHOOL, MAWMYRSIANG",17060800801,Primary,Co. Educational,Unrecognized,1964,91.4731,25.2637,Operational,Rural,1,5,,,0,4,0,4,31,18,12,11,7,5,0,0,0,0,0,0,0,53,84
1415,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Mawmyrsiang,170608008,793108,,"ST. CARMEL SSA RCLP SCHOOL, TIEWLIEH",17060800802,Primary,Co. Educational,Department of Education,1994,91.4711,25.2619,Operational,Rural,1,5,,,0,4,0,3,45,18,13,17,14,10,0,0,0,0,0,0,0,72,117
1416,Meghalaya,17,East Khasi Hills,274,,,Laitkroh,Mawmyrsiang,170608008,793108,,ST. CARMEL SSA RCUP SCHOOL TIEWLIEH,17060800803,Upper Primary only,Co. Educational,Department of Education,1994,91.471,25.2619,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,7,6,4,0,0,0,0,17,17
1417,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Kukon,170608009,793108,,KUKON GOVT. LP SCHOOL,17060800901,Primary,Co. Educational,Department of Education,1968,91.4346,25.2242,Operational,Rural,1,5,,,0,3,0,2,21,6,7,6,6,3,0,0,0,0,0,0,0,28,49
1418,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Kukon,170608009,793108,,KUKON SSA UP SCHOOL,17060800902,Upper Primary only,Co. Educational,Department of Education,1968,91.4347,25.2242,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,12,8,5,0,0,0,0,25,25
1419,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Dewlieh,170608010,793108,,DEWLIEH GOVT. LP SCHOOL,17060801001,Primary,Co. Educational,Department of Education,1978,91.4519,25.2145,Operational,Rural,1,5,,,0,2,0,1,15,7,5,2,4,2,0,0,0,0,0,0,0,20,35
1420,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Dewlieh,170608010,793108,,DEWLIEH SSA UP SCHOOL,17060801002,Upper Primary only,Co. Educational,Department of Education,1978,91.4519,25.2146,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,10,3,3,0,0,0,0,16,16
1421,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Laitsohpliah,170608011,793108,,LAITSOHPLIAH RCLP SCHOOL,17060801101,Primary,Co. Educational,Government Aided,1967,91.4545,25.2324,Operational,Rural,1,5,,,0,3,0,3,9,3,8,4,7,8,0,0,0,0,0,0,0,30,39
1422,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Laitsohpliah,170608011,793108,,LAITSOHPLIAH SSA RCUP SCHOOL,17060801102,Upper Primary only,Co. Educational,Department of Education,1967,91.4545,25.2324,Operational,Rural,6,8,,,0,1,0,4,0,0,0,0,0,0,9,7,5,0,0,0,0,21,21
1423,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Laitsohpliah,170608011,793108,,SUBAKALAI SSA LP SCHOOL,17060801103,Primary,Co. Educational,Department of Education,2005,91.455,25.2331,Operational,Rural,1,5,,,0,2,0,2,23,3,4,5,4,5,0,0,0,0,0,0,0,21,44
1424,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Pyrda,170608012,793108,,HOLY FAMILY RCLP SCHOOL PYRDA,17060801201,Primary,Co. Educational,Government Aided,1948,91.444,25.235,Operational,Rural,1,5,,,0,3,0,2,43,15,11,14,8,12,0,0,0,0,0,0,0,60,103
1425,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Jathang,170608013,793108,,ST. PETER'S SSA RCLP SCHOOL  JATHANG,17060801301,Primary,Co. Educational,Department of Education,1958,91.4411,25.2152,Operational,Rural,1,5,,,0,2,0,2,14,7,9,7,6,7,0,0,0,0,0,0,0,36,50
1426,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Jathang,170608013,793108,,ST. PETER'S SSA RCUP SCHOOL- JATHANG,17060801302,Upper Primary only,Co. Educational,Department of Education,1958,91.441,25.2152,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,3,2,1,0,0,0,0,6,6
1427,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Mawbri,170608014,793108,,ST. ANTHONY'S RCLP SCHOOL MAWBRI,17060801401,Primary,Co. Educational,Government Aided,1950,91.4322,25.2194,Operational,Rural,1,5,,,0,2,0,2,15,6,6,3,4,3,0,0,0,0,0,0,0,22,37
1428,Meghalaya,17,East Khasi Hills,274,,,Kukon Ladmawphlang,Mawstep,170608015,793108,,MAWSTEP PRESBYTERIAN SSA LP SCHOOL,17060801501,Primary,Co. Educational,Department of Education,1983,91.4425,25.2248,Operational,Rural,1,5,,,0,3,0,3,29,9,11,14,4,2,0,0,0,0,0,0,0,40,69
1429,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Mawmihthied,170608016,793108,,MAWMIHTHIED GOVT. LP SCHOOL,17060801601,Primary,Co. Educational,Department of Education,1940,91.447,25.203,Operational,Rural,1,5,,,0,4,0,4,26,11,10,14,11,9,0,0,0,0,0,0,0,55,81
1430,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Mawmihthied,170608016,793111,,MAWMIHTHIED SSA & RMSA SECONDARY SCHOOL,17060801602,Upper Pri. and Secondary,Co. Educational,Department of Education,2006,91.447,25.203,Operational,Rural,6,10,Others,,0,9,6,10,0,0,0,0,0,0,27,28,20,21,22,0,0,118,118
1431,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Diengsong,170608017,793108,,DIENGSONG PRESBYTERIAN LP SCHOOL,17060801701,Primary,Co. Educational,Government Aided,1937,91.4442,25.2035,Operational,Rural,1,5,,,0,2,1,3,29,10,5,10,12,6,0,0,0,0,0,0,0,43,72
1432,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Diengsong,170608017,793108,,DIENGSONG PRESBYTERIAN SSA UP SCHOOL,17060801702,Upper Primary only,Co. Educational,Department of Education,1937,91.4442,25.2035,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,6,6,3,0,0,0,0,15,15
1433,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Sohrarim,170608018,793108,,SOHRARIM PRESBYTERIAN LP SCHOOL,17060801801,Primary,Co. Educational,Government Aided,1890,91.4418,25.2055,Operational,Rural,1,5,,,0,4,2,5,18,6,7,4,7,5,0,0,0,0,0,0,0,29,47
1434,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Sohrarim,170608018,793108,,TIROT SINGH SYIEM SSA UP SCHOOL- SOHRARIM,17060801802,Upper Primary only,Co. Educational,Department of Education,1997,91.443,25.217,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,4,6,4,0,0,0,0,14,14
1435,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Sohrarim,170608018,793108,,TIROT SINGH SYIEM LP SCHOOL SOHRARIM,17060801803,Primary,Co. Educational,Unrecognized,1997,91.443,25.217,Operational,Rural,1,5,,,0,4,0,3,3,2,3,3,1,2,0,0,0,0,0,0,0,11,14
1436,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Sohrarim,170608018,793108,,ST. JOSEPH RCLP SCHOOL SOHRARIM,17060801804,Primary,Co. Educational,Unrecognized,2008,91.4414,25.204,Operational,Rural,1,5,,,0,3,0,4,20,1,6,4,2,5,0,0,0,0,0,0,0,18,38
1437,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Mawkma,170608019,793108,,SACRED HEART RCLP SCHOOL  MAWKMA,17060801901,Primary,Co. Educational,Government Aided,1989,91.432,25.203,Operational,Rural,1,5,,,0,3,0,3,54,12,12,6,8,5,0,0,0,0,0,0,0,43,97
1438,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Mawkma,170608019,793108,,MAWKMA PRESBYTERIAN SSA LP SCHOOL,17060801903,Primary,Co. Educational,Department of Education,1992,91.439,25.207,Operational,Rural,1,5,,,0,5,1,3,16,10,7,14,12,3,0,0,0,0,0,0,0,46,62
1439,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Mawkma,170608019,793108,,MAWKMA PRESBYTERIAN SSA UP SCHOOL,17060801904,Upper Primary only,Co. Educational,Department of Education,1992,91.439,25.207,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,6,8,1,0,0,0,0,15,15
1440,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Mawkma,170608019,793108,,SACRED HEART SSA RCUP SCHOOL- MAWKMA,17060801905,Upper Primary only,Co. Educational,Department of Education,1989,91.432,25.203,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,6,5,3,0,0,0,0,14,14
1441,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Mawkma,170608019,793108,,SENG KHASI LP AND UP SCHOOL MAWKMA,17060801906,Primary with Upper Primary,Co. Educational,Private Unaided (Recognized),2008,91.439,25.2012,Operational,Rural,1,8,,,0,7,1,9,32,16,11,16,13,17,14,10,9,0,0,0,0,106,138
1442,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Nongtraw,170608020,793108,,NONGTRAW RCLP SCHOOL,17060802001,Primary,Co. Educational,Government Aided,1962,91.4459,25.21,Operational,Rural,1,5,,,0,1,0,2,0,1,9,2,7,1,0,0,0,0,0,0,0,20,20
1443,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Rngimawsaw,170608021,793108,,RNGIMAWSAW RCLP SCHOOL,17060802101,Primary,Co. Educational,Government Aided,1985,91.4051,25.1937,Operational,Rural,1,5,,,0,2,0,2,13,6,4,5,1,0,0,0,0,0,0,0,0,16,29
1444,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Rngimawsaw,170608021,793108,,RNGIMAWSAW PRESBYTERIAN LP SCHOOL,17060802102,Primary,Co. Educational,Government Aided,1983,91.4045,25.1942,Operational,Rural,1,5,,,0,1,0,2,12,4,3,2,2,3,0,0,0,0,0,0,0,14,26
1445,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Rngimawsaw,170608021,793108,,RNGIMAWSAW PRESBYTERIAN SSA UP SCHOOL,17060802103,Upper Primary only,Co. Educational,Department of Education,2010,91.4045,25.1941,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,3,2,5,0,0,0,0,10,10
1446,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Laitlyndop,170608022,793108,,LAITLYNDOP SSA RCLP SCHOOL,17060802201,Primary,Co. Educational,Department of Education,1982,91.4119,25.1952,Operational,Rural,1,5,,,0,4,0,3,16,2,6,5,8,10,0,0,0,0,0,0,0,31,47
1447,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Laitlyndop,170608022,793108,,LAITLYNDOP RKM LP SCHOOL,17060802202,Primary,Co. Educational,Government Aided,1962,91.4125,25.1951,Operational,Rural,1,5,,,0,5,0,5,24,16,5,15,7,10,0,0,0,0,0,0,0,53,77
1448,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Laitlyndop,170608022,793108,,LAITLYNDOP SSA RCUP SCHOOL,17060802203,Upper Primary only,Co. Educational,Department of Education,1982,91.4129,25.1953,Operational,Rural,6,8,,,0,2,0,4,0,0,0,0,0,0,11,9,13,0,0,0,0,33,33
1449,Meghalaya,17,East Khasi Hills,274,,,Sohrarim,Laitlyndop,170608022,793108,,LAITLYNDOP RKM UP SCHOOL,17060802204,Upper Primary only,Co. Educational,Unrecognized,1964,91.4125,25.1951,Operational,Rural,6,8,,,0,5,0,3,0,0,0,0,0,0,6,11,10,0,0,0,0,27,27
1450,Meghalaya,17,East Khasi Hills,274,,,Khrang,Khrang,170608023,793108,,"NANGKYRSOI SSA RCLP SCHOOL, KHRANG",17060802301,Primary,Co. Educational,Department of Education,1991,91.4751,25.1924,Operational,Rural,1,5,,,0,4,0,4,30,13,7,12,11,12,0,0,0,0,0,0,0,55,85
1451,Meghalaya,17,East Khasi Hills,274,,,Khrang,Khrang,170608023,793108,,KHRANG PRESBYTERIAN LP SCHOOL,17060802302,Primary,Co. Educational,Government Aided,1943,91.4751,25.192,Operational,Rural,1,5,,,0,1,1,2,31,36,13,12,9,7,0,0,0,0,0,0,0,77,108
1452,Meghalaya,17,East Khasi Hills,274,,,Khrang,Khrang,170608023,793108,,KHATARSHNONG PRESBYTERIAN JUBILEE UP SCHOOL- KHRANG,17060802303,Upper Primary only,Co. Educational,Government Aided,1972,91.4732,25.192,Operational,Rural,6,8,,,0,4,2,4,0,0,0,0,0,0,25,13,14,0,0,0,0,52,52
1453,Meghalaya,17,East Khasi Hills,274,,,Khrang,Khrang,170608023,793108,,NANGKYRSOI SSA RCUP SCHOOL- KHRANG,17060802305,Upper Primary only,Co. Educational,Department of Education,1991,91.4751,25.1924,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,11,14,7,0,0,0,0,32,32
1454,Meghalaya,17,East Khasi Hills,274,,,Khrang,Khrang,170608023,793108,,KHATARSHNONG PRESBYTERIAN JUBILEE SECONDARY SCHOOL-KHRANG,17060802306,Secondary Only,Co. Educational,Private Unaided (Recognized),1972,91.4732,25.192,Operational,Rural,9,10,Others,,0,2,0,4,0,0,0,0,0,0,0,0,0,12,14,0,0,26,26
1455,Meghalaya,17,East Khasi Hills,274,,,Khrang,Khrang,170608023,793108,,NANGKYRSOI SECONDARY SCHOOL-KHRANG,17060802307,Secondary Only,Co. Educational,Unrecognized,1991,91.4751,25.1924,Operational,Rural,9,10,Others,,0,2,0,5,0,0,0,0,0,0,0,0,0,10,5,0,0,15,15
1456,Meghalaya,17,East Khasi Hills,274,,,Khrang,Kongthong,170608024,793108,,KONGTHONG PRESBYTERIAN LP SCHOOL,17060802401,Primary,Co. Educational,Government Aided,1901,91.4923,25.1947,Operational,Rural,1,5,,,0,2,0,3,11,8,2,1,3,7,0,0,0,0,0,0,0,21,32
1457,Meghalaya,17,East Khasi Hills,274,,,Khrang,Kongthong,170608024,793108,,KONGTHONG UP SCHOOL,17060802402,Upper Primary only,Co. Educational,Government Aided,1993,91.4732,25.192,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,10,7,4,0,0,0,0,21,21
1458,Meghalaya,17,East Khasi Hills,274,,,Khrang,Kongthong,170608024,793108,,SENG KHASI RAID KONGTHONG LP SCHOOL- KONGTHONG,17060802404,Primary,Co. Educational,Unrecognized,2008,91.4916,25.1948,Operational,Rural,1,5,,,0,2,0,4,35,13,13,10,10,11,0,0,0,0,0,0,0,57,92
1459,Meghalaya,17,East Khasi Hills,274,,,Khrang,Kongthong,170608024,793108,,ST. MATHEUS RCLP SCHOOL-MAWPYNING- KONGTHONG,17060802405,Primary,Co. Educational,Unrecognized,1995,91.4915,25.1946,Operational,Rural,1,5,,,0,1,0,2,15,4,0,5,5,0,0,0,0,0,0,0,0,14,29
1460,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Kshaid,170608025,793108,,KSHAID PRESBYTERIAN LP SCHOOL,17060802501,Primary,Co. Educational,Government Aided,1913,91.4611,25.2015,Operational,Rural,1,5,,,0,3,0,3,28,11,6,9,6,9,0,0,0,0,0,0,0,41,69
1461,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Kshaid,170608025,793108,,KSHAID PRESBYTERIAN SSA UP SCHOOL,17060802503,Upper Primary only,Co. Educational,Department of Education,1913,91.4611,25.2015,Operational,Rural,6,8,,,0,3,0,4,0,0,0,0,0,0,5,1,0,0,0,0,0,6,6
1462,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Kshaid,170608025,793108,,ST JOSEPH RCLP SCHOOL KSHAID,17060802504,Primary,Co. Educational,Unrecognized,2007,91.4619,25.2016,Operational,Rural,1,5,,,0,2,0,1,18,4,0,0,0,0,0,0,0,0,0,0,0,4,22
1463,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Kshaid,170608025,793108,,MAWTULI SSA LP SCHOOL,17060802505,Primary,Co. Educational,Department of Education,2005,91.4539,25.1943,Operational,Rural,1,5,,,0,3,1,2,8,3,5,4,0,0,0,0,0,0,0,0,0,12,20
1464,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Mawthawtieng,170608026,793108,,MAWTHAWTIENG LP SCHOOL,17060802601,Primary,Co. Educational,Government Aided,1963,91.461,25.2133,Operational,Rural,1,5,,,0,2,0,1,0,10,12,6,1,6,0,0,0,0,0,0,0,35,35
1465,Meghalaya,17,East Khasi Hills,274,,,Kshaid,Mawthawtieng,170608026,793108,,MAWTHAWTIENG SSA UP SCHOOL,17060802602,Upper Primary only,Co. Educational,Department of Education,1963,91.4618,25.2126,Operational,Rural,6,8,,,0,3,0,3,0,0,0,0,0,0,6,3,3,0,0,0,0,12,12
1466,Meghalaya,17,East Khasi Hills,274,,,Kshaid,War - War,170608027,793108,,ST. MARY'S RCLP SCHOOL- WAR WAR,17060802701,Primary,Co. Educational,Government Aided,1989,91.4647,25.2018,Operational,Rural,1,5,,,0,3,1,2,0,16,25,17,10,10,0,0,0,0,0,0,0,78,78
1467,Meghalaya,17,East Khasi Hills,274,,,Kshaid,War - War,170608027,793108,,ST. MARY'S SSA RCUP SCHOOL- WAR WAR,17060802702,Upper Primary only,Co. Educational,Department of Education,1989,91.4647,25.2018,Operational,Rural,6,8,,,0,3,1,3,0,0,0,0,0,0,15,9,5,0,0,0,0,29,29
1468,Meghalaya,17,East Khasi Hills,274,,,Khrang,Mawmang,170608028,793108,,MAWMANG RCLP SCHOOL,17060802802,Primary,Co. Educational,Government Aided,1942,91.493,25.1855,Operational,Rural,1,5,,,0,1,0,2,18,6,5,0,1,3,0,0,0,0,0,0,0,15,33
1469,Meghalaya,17,East Khasi Hills,274,,,Khrang,Krohiawhiar,170608029,793108,,KROHIAWHIAR SSA LP SCHOOL,17060802901,Primary,Co. Educational,Department of Education,1991,91.4826,25.199,Operational,Rural,1,5,,,0,3,1,2,6,1,3,2,6,1,0,0,0,0,0,0,0,13,19
1470,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Dympep,170608030,793108,,DYMPEP GOVT. LP SCHOOL,17060803001,Primary,Co. Educational,Department of Education,1977,91.4646,25.257,Operational,Rural,1,5,,,0,7,0,3,22,6,7,7,6,4,0,0,0,0,0,0,0,30,52
1471,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Dympep,170608030,793108,,DYMPEP SSA UP SCHOOL,17060803002,Upper Primary only,Co. Educational,Department of Education,2006,91.4647,25.257,Operational,Rural,6,8,,,0,3,1,4,0,0,0,0,0,0,5,4,5,0,0,0,0,14,14
1472,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Swer,170608031,793108,,"SHINING STAR LP SCHOOL, SWER",17060803102,Primary,Co. Educational,Government Aided,1997,91.488,25.253,Operational,Rural,1,5,,,0,6,1,4,72,21,18,18,23,20,0,0,0,0,0,0,0,100,172
1473,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Swer,170608031,793108,,RKM LP SCHOOL- SWER,17060803103,Primary,Co. Educational,Government Aided,1962,91.4814,25.2526,Operational,Rural,1,5,,,0,7,1,8,89,29,44,29,27,23,0,0,0,0,0,0,0,152,241
1474,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Swer,170608031,793108,,VILLAGE DURBAR UP & SECONDARY SCHOOL- SWER,17060803105,Upper Pri. and Secondary,Co. Educational,Government Aided,1986,91.489,25.257,Operational,Rural,6,10,State Board,,0,6,6,11,0,0,0,0,0,0,36,38,63,53,69,0,0,259,259
1475,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Swer,170608031,793108,,SWER SHILLIANGWAH RCLP SCHOOL,17060803106,Primary,Co. Educational,Government Aided,1952,91.485,25.2452,Operational,Rural,1,5,,,0,1,1,3,27,11,9,6,6,6,0,0,0,0,0,0,0,38,65
1476,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Swer,170608031,793108,,VILLAGE DURBAR HR.SECONDARY SCHOOL- SWER,17060803107,Higher Secondary only/Jr. College,Co. Educational,Unrecognized,2014,91.489,25.257,Operational,Rural,11,12,,State Board,0,2,0,6,0,0,0,0,0,0,0,0,0,0,0,53,50,103,103
1477,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Swer,170608031,793108,,RKM SECONDARY SCHOOL- SWER,17060803108,Upper Pri. and Secondary,Co. Educational,Unrecognized,1962,91.4813,25.2525,Operational,Rural,6,10,Others,,0,0,0,6,0,0,0,0,0,0,35,26,18,5,6,0,0,90,90
1478,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Mawkdok,170608032,793108,,MAWKDOK PRESBYTERIAN LP SCHOOL,17060803201,Primary,Co. Educational,Government Aided,1933,91.794722,25.430556,Operational,Rural,1,5,,,0,6,1,3,31,13,9,14,11,7,0,0,0,0,0,0,0,54,85
1479,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Mawkdok,170608032,793108,,TIROT SINGH MEMORIAL UP & SECONDARY SCHOOL- MAWKDOK,17060803202,Upper Pri. and Secondary,Co. Educational,Government Aided,1962,91.4746,25.2551,Operational,Rural,6,10,State Board,,0,6,11,12,0,0,0,0,0,0,10,9,13,28,16,0,0,76,76
1480,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Mawrah,170608033,793108,,"RAMAKRISHNA MISSION LP SCHOOL, MAWRAH",17060803301,Primary,Co. Educational,Government Aided,1962,91.4653,25.2514,Operational,Rural,1,5,,,0,7,1,6,56,22,15,10,13,9,0,0,0,0,0,0,0,69,125
1481,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Mawrah,170608033,793108,,MAWRAH PRESBYTERIAN SSA LP SCHOOL,17060803302,Primary,Co. Educational,Department of Education,1994,91.4652,25.2317,Operational,Rural,1,5,,,0,6,0,3,34,18,14,5,5,10,0,0,0,0,0,0,0,52,86
1482,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Mawrah,170608033,793108,,RAMAKRISHNA MISSION SSA UP SCHOOL- MAWRAH,17060803303,Upper Primary only,Co. Educational,Department of Education,1964,91.4653,25.2314,Operational,Rural,6,8,,,0,0,0,4,0,0,0,0,0,0,9,12,5,0,0,0,0,26,26
1483,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Umdiengpoh,170608034,793108,,RKM LP SCHOOL- UMDIENGPOH,17060803401,Primary,Co. Educational,Government Aided,1973,91.4617,25.241,Operational,Rural,1,5,,,0,6,0,4,30,10,12,10,5,8,0,0,0,0,0,0,0,45,75
1484,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Umdiengpoh,170608034,793108,,UMDIENGPOH SSA UP SCHOOL,17060803402,Upper Primary only,Co. Educational,Department of Education,2010,91.4615,25.249,Operational,Rural,6,8,,,0,3,1,3,0,0,0,0,0,0,6,6,0,0,0,0,0,12,12
1485,Meghalaya,17,East Khasi Hills,274,,,Mawkdok-Swer,Rangtmah,170608035,793108,,ST. ANTHONY'S RCLP SCHOOL- RANGTMAH,17060803501,Primary,Co. Educational,Government Aided,1958,91.4729,25.2317,Operational,Rural,1,5,,,0,2,1,3,19,8,5,4,4,2,0,0,0,0,0,0,0,23,42
1486,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Laitmawsiang,170608036,793108,,RAMAKRISHNA MISSION LP SCHOOL- LAITMAWSIANG,17060803601,Primary,Co. Educational,Government Aided,1960,91.4546,25.1853,Operational,Rural,1,5,,,0,6,2,6,33,16,27,31,18,24,0,0,0,0,0,0,0,116,149
1487,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Laitmawsiang,170608036,793108,,VILLAGE DORBAR UP SCHOOL- LAITMAWSIANG,17060803602,Upper Primary only,Co. Educational,Government Aided,1975,91.4547,25.1857,Operational,Rural,6,8,,,0,4,1,4,0,0,0,0,0,0,1,6,8,0,0,0,0,15,15
1488,Meghalaya,17,East Khasi Hills,274,,,Laitmawsiang,Laitmawsiang,170608036,793108,,VILLAGE DORBAR SECONDARY SCHOOL- LAITMAWSIANG,17060803603,Secondary Only,Co. Educational,Unrecognized,2015,91.4547,25.1857,Operational,Rural,9,10,Others,,0,4,0,3,0,0,0,0,0,0,0,0,0,11,25,0,0,36,36
